attack	attack_cost	attack_text	back_flavor	back_link	back_name	back_text	back_traits	base_threat	base_threat_fixed	boost	boost text	boost_text	card_set_code	code	cost	deck_limit	deck_options	deck_requirements	defense	double_sided	duplicate_of	escalation_threat	escalation_threat_fixed	faction_code	flavor	hand_size	health	health_per_hero	hidden	illustrator	is_unique	name	octgn_id	pack_code	pack_name	permanent	position	quantity	recover	resource_energy	resource_mental	resource_physical	resource_wild	schema_text	scheme	scheme text	scheme_acceleration	scheme_amplify	scheme_boost	scheme_crisis	scheme_hazard	scheme_text	set_code	set_name	set_position	spoiler	stage	subname	text	threat	threat_fixed	thwart	thwart_cost	traits	type_code
														36027		1					01088			basic								Energy		storm	Storm		27	1		2																			Max 1 per deck.						resource
														36028		1					01089			basic								Genius		storm	Storm		28	1			2																		Max 1 per deck.						resource
														36029		1					01090			basic								Strength		storm	Storm		29	1				2																	Max 1 per deck.						resource
														36035	1	3								protection								Hangar Bay	775cc394-70e0-4a37-bb3b-5a13b4036035	storm	Storm		35	3																					Max 1 per player.\n<b>Response</b>: After an ally defends against an attack and is not defeated, exhaust this card → ready that ally.					Location.	support
										2				36030										encounter						Simone Buonfantino & Valentina Taddeo		Claustrophobia	775cc394-70e0-4a37-bb3b-5a13b4036030	storm	Storm		30	1															storm	Storm					<b><i>Give to the Ororo Munroe player.</i></b>\nFlip to alter-ego form. You cannot change forms.\n<b>Alter-Ego Action:</b> Exhaust Ororo Munroe → remove Claustrophobia from the game.						obligation
3										3				36031										encounter	"I'm going to ruin that pretty face of yours!"		5			Ario Anindito	True	Callisto	775cc394-70e0-4a37-bb3b-5a13b4036031	storm	Storm		31	1							1								storm_nemesis	Storm Nemesis	1				Quickstrike.\n<b>Forced Interrupt</b>: When a Knife Fight treachery is revealed, give Callisto a tough status card.					Elite. Morlock.	minion
								2		3				36032										encounter	Callisto protects the Morlocks, but she won't let anyone question her authority.					Andrea Di Vito & Laura Villari		Leader of the Morlocks	775cc394-70e0-4a37-bb3b-5a13b4036032	storm	Storm		32	1											1				storm_nemesis	Storm Nemesis	2				<b>When Defeated</b>: The player who defeated this scheme searches the encounter deck, discard pile, and set-aside area for Knife Fight and reveals it.						side_scheme
2		Attached minion's attacks gain piercing.								2				36033										encounter						Patrick McEvoy		Switchblade	775cc394-70e0-4a37-bb3b-5a13b4036033	storm	Storm		33	1															storm_nemesis	Storm Nemesis	3				Attach to the minion with the highest printed ATK. Otherwise, this card gains surge.						attachment
										2				36034										encounter						Simone Buonfantino & Javier Mena Guerrero		Knife Fight	775cc394-70e0-4a37-bb3b-5a13b4036034	storm	Storm		34	2															storm_nemesis	Storm Nemesis	4				<b>When Revealed (Alter-Ego)</b>: This card gains surge.\n<b>When Revealed (Hero)</b>: Choose an enemy with the highest ATK → take damage equal to its ATK. Deal damage to that enemy equal to your ATK.						treachery
3										3				36036										encounter			6				True	The Shadow King	775cc394-70e0-4a37-bb3b-5a13b4036036	storm	Storm		36	1							3								shadow_king	Shadow King	1				While a [[Controlled]] minion is in play, The Shadow King cannot take damage.\n<b>When Revealed</b>: Search the encounter deck and discard pile for a copy of the Possessed attachment and reveal it. <i>(Shuffle.)</i>					Elite. Psionic.	minion
								6	True			If you are engaged with a [[Controlled]] minion, reveal this card.		36037										encounter								Ruler of the Astral Plane	775cc394-70e0-4a37-bb3b-5a13b4036037	storm	Storm		37	1									1						shadow_king	Shadow King	2				<b>When Defeated</b>: Discard 1 copy of Possessed from play.						side_scheme
										2				36038										encounter								Possessed	775cc394-70e0-4a37-bb3b-5a13b4036038	storm	Storm		38	2															shadow_king	Shadow King	3				Treat attached ally as a [[Controlled]] minion with a blank text box. Attached minion's SCH is equal to its printed THW and it does not take consequential damage.\n<b>When Revealed</b>: Attach to the ally with the lowest THW without Possessed attached. If you cannot, this card gains surge.					Condition.	attachment
												Shuffle each Shadow King card from the discard pile into the encounter deck.		36039										encounter								Astral Attack	775cc394-70e0-4a37-bb3b-5a13b4036039	storm	Storm		39	1															shadow_king	Shadow King	5				<b>When Revealed</b>: Each [[Controlled]] minion activates against you. If there are no [[Controlled]] minions in play, this card gains surge.						treachery
2				37001b										37001a					3	True				hero		5	9			Andrea Di Vito & Laura Villari	True	Gambit	f3ee0950-3220-468c-9735-3b1dcb037001	gambit	Gambit		1	1															gambit	Gambit					<i>Charge de Card</i> − <b>Action</b>: Place 1 charge counter here. (Limit once per round).\n<i>Throw de Card</i> − <b>Interrupt</b>: When you play an [[ATTACK]] event, remove up to 3 charge counters from here → that event deal +1 damage for each counter removed.			1		Thief. X-Men.	hero
														37001b		1				True				hero		6	9		True	Andrea Di Vito & Laura Villari	True	Remy Lebeau	f3ee0950-3220-468c-9735-3b1dcb037001	gambit	Gambit		1	1	3														gambit	Gambit					<i>Thief Extraordinaire</i> − <b>Action</b> <i>(thwart)</i>: Exhaust Remy LeBeau and look at the top 2 cards of the encounter deck. Discard 1 of those cards → remove threat from a scheme equal to the number of boost icons ([boost]) on that card.					Mutant. Thief.	alter_ego
2	1													37002	4	1								hero	"I can't take that crazy Cajun anywhere!"		3			Andrea Di Vito & Laura Villari	True	Rogue	f3ee0950-3220-468c-9735-3b1dcb037002	gambit	Gambit		2	1					1										gambit	Gambit	1			Anna Marie	Reduce the cost to play Rogue by 1 for each charge counter on your identity.\nToughness.			2	1	Aerial. X-Men.	ally
														37003	1	1								hero						Eduardo Mello	True	The Thieves Guild	f3ee0950-3220-468c-9735-3b1dcb037003	gambit	Gambit		3	1			1												gambit	Gambit	2				<b>Alter-Ego Response</b>: After you resolve your <i>"Thief Extraordinaire"</i> ability, exhaust The Thieves Guild → remove 1 threat from a scheme. If this removes the last threat from that scheme, draw 1 card.					Guild.	support
														37004	1	1								hero	"You want to fight wit' Gambit, eh?" −Gambit					V. D'Ambrosio & J. Mena Guerrero	True	Gambit's Staff	f3ee0950-3220-468c-9735-3b1dcb037004	gambit	Gambit		4	1			1												gambit	Gambit	3				<b>Hero Interrupt</b>: When an enemy attacks, exhaust Gambit's Staff → deal 1 damage to that enemy.					Item. Weapon.	upgrade
														37005	1	1								hero	Members of the Thieves Guild wear custom armor to protect themselves from assassins.					Patrick McEvoy	True	Gambit's Guild Armor	f3ee0950-3220-468c-9735-3b1dcb037005	gambit	Gambit		5	1			1												gambit	Gambit	4				<b>Hero Response</b>: After Gambit defends against an attack and takes no damage, exhaust Gambit's Guild Armor → ready Gambit.					Armor. Item.	upgrade
														37006	2	3								hero						Miguel Sepulveda		Charged Card	f3ee0950-3220-468c-9735-3b1dcb037006	gambit	Gambit		6	3				1											gambit	Gambit	5				<b>Hero Action</b> <i>(attack)</i>: Deal 4 damage to an enemy. For this attack, If Gambit's <i>"Throw de Card"</i> ability removed at least:\n• 1 counter, this attack gains ranged.\n• 2 counters, this attack also gains piercing.\n• 3 counters, this attack also gains overkill.					Attack. Superpower.	event
														37007	3	2								hero	"Cover your eyes, mes amis. Dis hand gon' be fire!" −Gambit					Allie Preswick		Royal Flush	f3ee0950-3220-468c-9735-3b1dcb037007	gambit	Gambit		7	2		1													gambit	Gambit	8				<b>Hero Action</b> <i>(attack)</i>: Place 1 charge counter on Gambit. Deal 0 damage to an enemy. Deal 0 damage to an enemy. Deal 0 damage to an enemy.					Attack. Superpower.	event
														37008	0	2								hero						Stefano Landini & Tommaso Moscardini		Natural Agility	f3ee0950-3220-468c-9735-3b1dcb037008	gambit	Gambit		8	2		1													gambit	Gambit	10				<b>Hero Interrupt</b> <i>(defense)</i>: When you defend against an attack, place 1 charge counter on Gambit → for each charge counter on Gambit, you get +1 DEF for that attack.					Defense. Superpower.	event
														37009	2	2								hero	"How can I be de thief when you de one stole my heart, chére?" −Gambit					Andrea Di Vito & Laura Villari		Creole Charmer	f3ee0950-3220-468c-9735-3b1dcb037009	gambit	Gambit		9	2		1													gambit	Gambit	12				<b>Alter-Ego Action</b> <i>(thwart)</i>: Remove 3 threat from a scheme. If this removes the last threat from that scheme, confuse the villain.					Thwart.	event
														37010		2								hero						S. Buonfantino & J. Mena Guerrero		Molecular Acceleration	f3ee0950-3220-468c-9735-3b1dcb037010	gambit	Gambit		10	2		1		1											gambit	Gambit	14				<b>Hero Interrupt</b>: When you spend this card, place 1 charge counter on Gambit.						resource
0	2													37011	3	1								justice			3				True	Bishop	f3ee0950-3220-468c-9735-3b1dcb037011	gambit	Gambit		11	1		1																		Lucas Bishop	<b>Response</b>: After an enemy attacks you, place 1 energy counter here.\n[star]<b>Interrupt</b>: When Bishop attacks, remove each energy counter from him → for each counter discarded this way, he gets +2 ATK for this attack (to a maximum of +6 ATK).			2	1	X-Men.	ally
2	1													37012	4	1								justice	"All that noise. This city is a symphony, and I'm her speaker."		3				True	Dazzler	f3ee0950-3220-468c-9735-3b1dcb037012	gambit	Gambit		12	1		1																		Alison Blaire	<b>Response</b>: After Dazzler enters play, confuse an enemy.			2	1	X-Men.	ally
														37013	2	3								justice								Operative Skill	f3ee0950-3220-468c-9735-3b1dcb037013	gambit	Gambit		13	3		1																			Uses (3 operative counters). Max 1 per player.\n<b>Interrupt</b>: When you thwart, remove 1 operative counter from here → that thwart removes 1 additional threat.					Skill.	upgrade
														37014	3	3					08013			justice	"They'll never know what hit them." — Black Widow							Stealth Strike	f3ee0950-3220-468c-9735-3b1dcb037014	gambit	Gambit		14	3			1																		<b>Hero Action</b> <i>(attack)</i>: Deal 4 damage to an enemy. If that enemy is defeated by this attack, remove 2 threat from a scheme.					Attack.	event
														37015	2	3								justice								Breaking and Entering	f3ee0950-3220-468c-9735-3b1dcb037015	gambit	Gambit		15	3		1																			Play only if your identity has the [[SPY]] or [[THIEF]] trait.\n<b>Action</b> <i>(thwart)</i>: Remove 3 threat from a scheme.					Thwart.	event
														37016		2					34020			justice								Passion for Justice		gambit	Gambit		16	2					1																Max 2 per deck.\n<b>Interrupt</b>: When you spend this card to play a [[THWART]] event, that event removes 1 additional threat.						resource
0	1													37017	3	1					32019			basic			3				True	Professor X		gambit	Gambit		17	1			1																	Charles Xavier	<b>Forced Response</b>: After Professor X enters play, choose one: confuse the villain, stun a minion, or ready an [[X-MEN]] character. At the end of the round, if Professor X is still in play, discard him.			3	1	Psionic. X-Men.	ally
														37018	2	1					32049			basic							True	X-Mansion		gambit	Gambit		18	1			1																		<b>Alter-Ego Action</b>: Exhaust X-Mansion → heal 1 damage from a [[MUTANT]] or [[X-MEN]] character. Any player whose alter-ego has the [[MUTANT]] trait may trigger this ability.					Location. X-Men.	support
														37019	2	1								basic								Beauty and the Thief	f3ee0950-3220-468c-9735-3b1dcb037019	gambit	Gambit		19	1		1																			Team-Up (Gambit and Rogue). Max 1 per deck.\n<b>Hero Action</b> <i>(attack/thwart)</i>: Deal 4 damage to an enemy. Remove 4 threat from a scheme.					Attack. Thwart.	event
														37020	3	3					18020			basic	"You know, Lady Gamora, even when we first met-white I was beating you to death-I thought to myself, 'I bet she and I could be friends'" — Angela							Hit and Run	f3ee0950-3220-468c-9735-3b1dcb037020	gambit	Gambit		20	3		1																			<b>Hero Action</b> <i>(attack/thwart)</i>: Deal 2 damage to an enemy. Remove 2 threat from a scheme.					Attack. Thwart.	event
														37021	0	3								basic								Mutant Education	f3ee0950-3220-468c-9735-3b1dcb037021	gambit	Gambit		21	3		1																			Play only if your identity has the [[MUTANT]] trait.\n<b>Alter-Ego Action</b>: Choose up to 2 identity-specific cards in your discard pile and shuffle them into your deck. If X-Mansion is in play, draw 1 card.						event
														37022		1					01088			basic								Energy		gambit	Gambit		22	1		2																			Max 1 per deck.						resource
														37023		1					01089			basic								Genius		gambit	Gambit		23	1			2																		Max 1 per deck.						resource
														37024		1					01090			basic								Strength		gambit	Gambit		24	1				2																	Max 1 per deck.						resource
														37030	1	3								aggression								War Room	f3ee0950-3220-468c-9735-3b1dcb037030	gambit	Gambit		30	3			1																		Max 1 per player.\n<b>Response</b>: After an ally attacks and defeats a minion, exhaust War Room → remove 1 threat from a scheme.					Location.	support
														37031	0	3								basic								X-Men Instruction	f3ee0950-3220-468c-9735-3b1dcb037031	gambit	Gambit		31	3		1																			Play only if your identity has the [[MUTANT]] trait.\n<b>Alter-Ego Action</b>: Choose up to 2 [[X-MEN]] allies in your discard pile and shuffle them into your deck. If X-Mansion is in play, draw 1 card.						event
										2				37025										encounter						Ario Anindito & Javier Mena Guerrero		Guild Business	f3ee0950-3220-468c-9735-3b1dcb037025	gambit	Gambit		25	1													1		gambit	Gambit					<b><i>Give to the Remy LeBeau player.</i></b>\n<b>Alter-Ego Action</b>: Exhaust Remy LeBeau and spend a [energy] resource → remove Guild Business from the game.						obligation
3		<b>Forced Response</b>: After Belladonna attacks and defeats a character, place 2 threat on the main scheme.\n<i>(Gambit's nemesis minion.)</i>								3				37026										encounter			5			Allie Preswick	True	Belladonna	f3ee0950-3220-468c-9735-3b1dcb037026	gambit	Gambit		26	1							2								gambit_nemesis	Gambit Nemesis	1				Quickstrike. Toughness.					Assassin. Elite.	minion
								4	True	3				37027										encounter	The Assassins Guild has sworn to kill Gambit and the rest of the Thieves Guild.					Allie Preswick		The Assassins Guild	f3ee0950-3220-468c-9735-3b1dcb037027	gambit	Gambit		27	1									1						gambit_nemesis	Gambit Nemesis	2				<b>Forced Response</b>: After an [[ASSASSIN]] minion attacks and defeats a character, place 2 threat here.						side_scheme
